interval,timestamp,mg1.x,mg1.y,mg1.z
97.0,46757884.16,22.90625,-5.775,29.09375
97.0,46757884.21,22.775,-5.5375,28.9
97.0,46757884.26,22.775,-5.5375,28.9
97.0,46757884.31,22.7,-5.4625,28.9625
97.0,46757884.36,22.7,-5.4625,28.9625
98.0,46757885.372600004,21.74375,-4.89375,29.6125
98.0,46757885.4226,21.74375,-4.89375,29.6125
98.0,46757885.4726,21.9375,-5.025,29.60625
98.0,46757885.5226,21.9375,-5.025,29.60625
98.0,46757885.5726,21.98125,-5.11875,29.45625
98.0,46757885.6226,21.98125,-5.11875,29.45625
98.0,46757885.6726,22.175,-5.28125,29.35
98.0,46757885.7226,22.175,-5.28125,29.35
98.0,46757885.7726,22.40625,-5.65625,29.40625
98.0,46757885.8226,22.40625,-5.65625,29.40625
98.0,46757885.8726,22.525,-5.725,29.225
98.0,46757885.9226,22.525,-5.725,29.225
98.0,46757885.9726,22.68125,-5.8875,29.05625
99.0,46757886.0226,22.7875,-6.1,28.95625
99.0,46757886.0726,22.7875,-6.1,28.95625
99.0,46757886.1226,22.86875,-6.4625,28.99375
99.0,46757886.1726,22.86875,-6.4625,28.99375
99.0,46757886.2226,22.8625,-6.45,28.84375
99.0,46757886.2726,22.8625,-6.45,28.84375
99.0,46757886.3226,22.85,-6.7375,28.91875
99.0,46757886.3726,22.85,-6.7375,28.91875
99.0,46757886.4226,22.64375,-6.48125,28.7875
99.0,46757886.4726,22.64375,-6.48125,28.7875
99.0,46757886.5226,22.46875,-6.55625,28.775
99.0,46757886.5726,22.46875,-6.55625,28.775
99.0,46757886.6226,22.29375,-6.49375,28.80625
99.0,46757886.6726,22.29375,-6.49375,28.80625
99.0,46757886.7226,22.2,-6.475,28.875
99.0,46757886.7726,22.2,-6.475,28.875
99.0,46757886.8226,22.0,-6.43125,28.95
99.0,46757886.8726,22.0,-6.43125,28.95
99.0,46757886.9226,21.8375,-6.26875,28.96875
99.0,46757886.9726,21.8375,-6.26875,28.96875
100.0,46757887.0226,21.75,-6.35,29.21875
100.0,46757887.0726,21.75,-6.35,29.21875
100.0,46757887.1226,21.45,-6.125,29.2375
100.0,46757887.1726,21.45,-6.125,29.2375
100.0,46757887.2226,21.4625,-6.175,29.4875
100.0,46757887.2726,21.25625,-5.81875,29.3875
100.0,46757887.3226,21.25625,-5.81875,29.3875
100.0,46757887.3726,21.2,-5.60625,29.425
100.0,46757887.4226,21.2,-5.60625,29.425
100.0,46757887.4726,21.34375,-5.75625,29.625
100.0,46757887.5226,21.34375,-5.75625,29.625
100.0,46757887.5726,21.40625,-5.575,29.59375
100.0,46757887.6226,21.40625,-5.575,29.59375
100.0,46757887.6726,21.55,-5.6,29.50625
100.0,46757887.7226,21.55,-5.6,29.50625
100.0,46757887.7726,21.725,-5.6,29.44375
100.0,46757887.8226,21.725,-5.6,29.44375
100.0,46757887.8726,21.925,-5.5125,29.36875
100.0,46757887.9226,21.925,-5.5125,29.36875
100.0,46757887.9726,22.09375,-5.76875,29.35625
101.0,46757888.0226,22.09375,-5.76875,29.35625
101.0,46757888.0726,22.175,-5.6625,29.25625
101.0,46757888.1226,22.175,-5.6625,29.25625
101.0,46757888.1726,22.275,-5.83125,29.25625
101.0,46757888.2226,22.275,-5.83125,29.25625
101.0,46757888.2726,22.1875,-5.8,29.20625
101.0,46757888.3226,22.1875,-5.8,29.20625
101.0,46757888.3726,22.075,-5.75625,29.1625
101.0,46757888.4226,22.075,-5.75625,29.1625
101.0,46757888.4726,21.98125,-5.81875,29.15
101.0,46757888.5226,21.9,-5.8375,29.33125
101.0,46757888.5726,21.9,-5.8375,29.33125
101.0,46757888.6226,21.8875,-6.0625,29.4875
101.0,46757888.6726,21.8875,-6.0625,29.4875
101.0,46757888.7226,21.79375,-5.9625,29.36875
101.0,46757888.7726,21.79375,-5.9625,29.36875
101.0,46757888.8226,21.8125,-6.0,29.3
101.0,46757888.8726,21.8125,-6.0,29.3
101.0,46757888.9226,21.9125,-6.04375,29.1875
101.0,46757888.9726,21.9125,-6.04375,29.1875
102.0,46757889.0226,22.11875,-6.25,29.18125
102.0,46757889.0726,22.11875,-6.25,29.18125
102.0,46757889.1226,22.34375,-6.35,29.025
102.0,46757889.1726,22.34375,-6.35,29.025
102.0,46757889.2226,22.58125,-6.6,28.9875
102.0,46757889.2726,22.58125,-6.6,28.9875
102.0,46757889.3226,22.50625,-6.5375,28.93125
102.0,46757889.3726,22.50625,-6.5375,28.93125
102.0,46757889.4226,22.55625,-6.49375,28.725
102.0,46757889.4726,22.55625,-6.49375,28.725
102.0,46757889.5226,22.5625,-6.625,28.78125
102.0,46757889.5726,22.5625,-6.625,28.78125
102.0,46757889.6226,22.6,-6.7375,28.75
102.0,46757889.6726,22.6,-6.7375,28.75
102.0,46757889.7226,22.61875,-6.76875,28.69375
102.0,46757889.7726,22.6875,-6.975,28.7
102.0,46757889.8226,22.6875,-6.975,28.7
102.0,46757889.8726,22.59375,-6.76875,28.675
102.0,46757889.9226,22.59375,-6.76875,28.675
102.0,46757889.9726,22.45625,-6.59375,28.6
103.0,46757890.0226,22.45625,-6.59375,28.6
103.0,46757890.0726,22.29375,-6.46875,28.69375
103.0,46757890.1226,22.29375,-6.46875,28.69375
103.0,46757890.1726,22.0875,-6.25625,28.8625
103.0,46757890.2226,22.0875,-6.25625,28.8625
103.0,46757890.2726,21.86875,-6.25625,29.15
103.0,46757890.3226,21.86875,-6.25625,29.15
103.0,46757890.3726,21.3875,-5.8,29.225
103.0,46757890.4226,21.3875,-5.8,29.225
103.0,46757890.4726,20.84375,-5.5125,29.4375
103.0,46757890.5226,20.84375,-5.5125,29.4375
103.0,46757890.5726,20.5625,-5.35625,29.7125
103.0,46757890.6226,20.5625,-5.35625,29.7125
103.0,46757890.6726,20.5,-5.4,29.975
103.0,46757890.7226,20.5,-5.4,29.975
103.0,46757890.7726,20.33125,-5.0375,30.05
103.0,46757890.8226,20.33125,-5.0375,30.05
103.0,46757890.8726,20.40625,-4.89375,29.9875
103.0,46757890.9226,20.40625,-4.89375,29.9875
103.0,46757890.9726,20.74375,-5.01875,30.125
104.0,46757891.0226,21.025,-5.04375,29.99375
104.0,46757891.0726,21.025,-5.04375,29.99375
104.0,46757891.1226,21.425,-5.15625,29.80625
104.0,46757891.1726,21.425,-5.15625,29.80625
104.0,46757891.2226,21.83125,-5.33125,29.65625
104.0,46757891.2726,21.83125,-5.33125,29.65625
104.0,46757891.3226,22.1625,-5.6,29.475
104.0,46757891.3726,22.1625,-5.6,29.475
104.0,46757891.4226,22.44375,-5.78125,29.25
104.0,46757891.4726,22.44375,-5.78125,29.25
104.0,46757891.5226,22.7375,-6.10625,29.15625
104.0,46757891.5726,22.7375,-6.10625,29.15625
104.0,46757891.6226,22.95,-6.45625,29.04375
104.0,46757891.6726,22.95,-6.45625,29.04375
104.0,46757891.7226,22.975,-6.61875,28.84375
104.0,46757891.7726,22.975,-6.61875,28.84375
104.0,46757891.8226,23.00625,-6.81875,28.70625
104.0,46757891.8726,23.00625,-6.81875,28.70625
104.0,46757891.9226,22.775,-6.8625,28.60625
104.0,46757891.9726,22.775,-6.8625,28.60625
105.0,46757892.0226,22.55,-7.05,28.7
105.0,46757892.0726,22.55,-7.05,28.7
105.0,46757892.1226,22.31875,-7.19375,28.78125
105.0,46757892.1726,22.31875,-7.19375,28.78125
105.0,46757892.2226,21.925,-7.225,28.9125
105.0,46757892.2726,21.6375,-7.275,29.11875
105.0,46757892.3226,21.6375,-7.275,29.11875
105.0,46757892.3726,21.1625,-6.9375,29.04375
105.0,46757892.4226,21.1625,-6.9375,29.04375
105.0,46757892.4726,20.89375,-6.88125,29.19375
105.0,46757892.5226,20.89375,-6.88125,29.19375
105.0,46757892.5726,20.73125,-6.89375,29.33125
105.0,46757892.6226,20.73125,-6.89375,29.33125
105.0,46757892.6726,20.7875,-6.90625,29.4
105.0,46757892.7226,20.7875,-6.90625,29.4
105.0,46757892.7726,20.8625,-6.88125,29.4
105.0,46757892.8226,20.8625,-6.88125,29.4
105.0,46757892.8726,20.9625,-6.90625,29.4625
105.0,46757892.9226,20.9625,-6.90625,29.4625
105.0,46757892.9726,21.03125,-6.74375,29.31875
106.0,46757893.0226,21.03125,-6.74375,29.31875
106.0,46757893.0726,21.225,-6.75625,29.35625
106.0,46757893.1226,21.225,-6.75625,29.35625
106.0,46757893.1726,21.3625,-6.725,29.3875
106.0,46757893.2226,21.3625,-6.725,29.3875
106.0,46757893.2726,21.5,-6.75625,29.325
106.0,46757893.3226,21.5,-6.75625,29.325
106.0,46757893.3726,21.70625,-6.7375,29.35
106.0,46757893.4226,21.675,-6.4875,29.1375
106.0,46757893.4726,21.675,-6.4875,29.1375
106.0,46757893.5226,21.83125,-6.4,29.13125
106.0,46757893.5726,21.83125,-6.4,29.13125
106.0,46757893.6226,21.81875,-6.24375,29.06875
106.0,46757893.6726,21.81875,-6.24375,29.06875
106.0,46757893.7226,21.90625,-6.09375,29.0875
106.0,46757893.7726,21.90625,-6.09375,29.0875
106.0,46757893.8226,21.8375,-5.925,29.08125
106.0,46757893.8726,21.8375,-5.925,29.08125
106.0,46757893.9226,21.84375,-5.8125,29.10625
106.0,46757893.9726,21.84375,-5.8125,29.10625
107.0,46757894.0226,21.875,-5.9125,29.25625
107.0,46757894.0726,21.875,-5.9125,29.25625
107.0,46757894.1226,21.8375,-5.9875,29.35
107.0,46757894.1726,21.8375,-5.9875,29.35
107.0,46757894.2226,21.8,-5.7375,29.35
107.0,46757894.2726,21.8,-5.7375,29.35
107.0,46757894.3226,21.6875,-5.7625,29.39375
107.0,46757894.931600004,21.39375,-6.3375,29.475
107.0,46757894.9816,21.5375,-6.375,29.375
108.0,46757895.0316,21.5375,-6.375,29.375
108.0,46757895.0816,21.65625,-6.475,29.19375
108.0,46757895.1316,21.65625,-6.475,29.19375
108.0,46757895.1816,21.91875,-6.91875,29.50625
108.0,46757895.2316,21.91875,-6.91875,29.50625
108.0,46757895.2816,21.78125,-6.60625,29.175
108.0,46757895.3316,21.78125,-6.60625,29.175
108.0,46757895.3816,21.78125,-6.55,29.18125
108.0,46757895.4316,21.78125,-6.55,29.18125
108.0,46757895.4816,21.7,-6.5875,29.28125
108.0,46757895.5316,21.7,-6.5875,29.28125
108.0,46757895.5816,21.65,-6.51875,29.29375
108.0,46757895.6316,21.65,-6.51875,29.29375
108.0,46757895.6816,21.70625,-6.575,29.31875
108.0,46757895.7316,21.70625,-6.575,29.31875
108.0,46757895.7816,21.73125,-6.63125,29.4125
108.0,46757895.8316,21.73125,-6.63125,29.4125
108.0,46757895.8816,21.60625,-6.3,29.25625
108.0,46757895.9316,21.60625,-6.3,29.25625
108.0,46757895.9816,21.5375,-6.34375,29.3
109.0,46757896.0316,21.55,-6.13125,29.33125
109.0,46757896.0816,21.55,-6.13125,29.33125
109.0,46757896.1316,21.4875,-6.03125,29.33125
109.0,46757896.1816,21.4875,-6.03125,29.33125
109.0,46757896.2316,21.44375,-5.95,29.41875
109.0,46757896.2816,21.44375,-5.95,29.41875
109.0,46757896.3316,21.43125,-5.96875,29.48125
109.0,46757896.3816,21.43125,-5.96875,29.48125
109.0,46757896.4316,21.375,-5.8125,29.4125
109.0,46757896.4816,21.375,-5.8125,29.4125
109.0,46757896.5316,21.425,-5.95,29.50625
109.0,46757896.5816,21.425,-5.95,29.50625
109.0,46757896.6316,21.55625,-5.96875,29.43125
109.0,46757896.6816,21.55625,-5.96875,29.43125
109.0,46757896.7316,21.74375,-6.0,29.4
109.0,46757896.7816,21.74375,-6.0,29.4
109.0,46757896.8316,21.9125,-6.075,29.40625
109.0,46757896.8816,21.9125,-6.075,29.40625
110.0,46757897.433900006,22.14375,-6.2125,29.05625
110.0,46757897.4839,22.15625,-6.31875,29.05625
110.0,46757897.5339,22.15625,-6.31875,29.05625
110.0,46757897.5839,22.06875,-6.43125,29.05625
110.0,46757897.6339,22.06875,-6.43125,29.05625
110.0,46757897.6839,22.01875,-6.34375,29.0875
110.0,46757897.7339,22.01875,-6.34375,29.0875
110.0,46757897.7839,21.7625,-6.3,29.125
110.0,46757897.8339,21.7625,-6.3,29.125
110.0,46757897.8839,21.6125,-6.2,29.20625
110.0,46757897.9339,21.6125,-6.2,29.20625
110.0,46757897.9839,21.3625,-6.1625,29.28125
111.0,46757898.0339,21.3625,-6.1625,29.28125
111.0,46757898.0839,21.18125,-6.23125,29.55625
111.0,46757898.1339,21.18125,-6.23125,29.55625
111.0,46757898.1839,20.96875,-6.03125,29.54375
111.0,46757898.2339,20.96875,-6.03125,29.54375
111.0,46757898.2839,20.9125,-6.14375,29.71875
111.0,46757898.3339,20.9125,-6.14375,29.71875
111.0,46757898.3839,20.7875,-5.93125,29.63125
111.0,46757898.4339,20.7875,-5.93125,29.63125
111.0,46757898.4839,20.86875,-5.80625,29.68125
111.0,46757898.5339,21.05625,-5.7875,29.73125
111.0,46757898.5839,21.05625,-5.7875,29.73125
111.0,46757898.6339,21.23125,-5.7875,29.65625
111.0,46757898.6839,21.23125,-5.7875,29.65625
111.0,46757898.7339,21.50625,-5.76875,29.6375
111.0,46757898.7839,21.50625,-5.76875,29.6375
111.0,46757898.8339,21.71875,-5.71875,29.5125
111.0,46757898.8839,21.71875,-5.71875,29.5125
111.0,46757898.9339,21.95,-5.6625,29.33125
111.0,46757898.9839,21.95,-5.6625,29.33125
112.0,46757899.0339,22.10625,-5.7125,29.375
112.0,46757899.0839,22.10625,-5.7125,29.375
112.0,46757899.1339,22.2375,-5.8,29.2375
112.0,46757899.1839,22.2375,-5.8,29.2375
112.0,46757899.2339,22.35625,-6.01875,29.30625
112.0,46757899.2839,22.35625,-6.01875,29.30625
112.0,46757899.3339,22.26875,-5.89375,29.1375
112.0,46757899.3839,22.26875,-5.89375,29.1375
112.0,46757899.4339,22.25625,-5.85625,29.16875
112.0,46757899.4839,22.25625,-5.85625,29.16875
112.0,46757899.5339,22.0625,-5.975,29.1125
112.0,46757899.5839,22.0625,-5.975,29.1125
112.0,46757899.6339,21.8875,-5.96875,29.26875
112.0,46757899.6839,21.8875,-5.96875,29.26875
112.0,46757899.7339,21.69375,-6.05,29.36875
112.0,46757899.7839,21.40625,-6.03125,29.3875
112.0,46757899.8339,21.40625,-6.03125,29.3875
112.0,46757899.8839,21.35,-6.13125,29.51875
112.0,46757899.9339,21.35,-6.13125,29.51875
112.0,46757899.9839,21.19375,-6.18125,29.575
113.0,46757900.0339,21.19375,-6.18125,29.575
113.0,46757900.0839,21.1,-6.25625,29.51875
113.0,46757900.1339,21.1,-6.25625,29.51875
113.0,46757900.1839,21.25,-6.3875,29.55
113.0,46757900.2339,21.25,-6.3875,29.55
113.0,46757900.2839,21.35625,-6.6875,29.6625
113.0,46757900.3339,21.35625,-6.6875,29.6625
113.0,46757900.3839,21.41875,-6.64375,29.5375
113.0,46757900.4339,21.41875,-6.64375,29.5375
113.0,46757900.4839,21.50625,-6.54375,29.4625
113.0,46757900.5339,21.50625,-6.54375,29.4625
113.0,46757900.5839,21.575,-6.61875,29.28125
113.0,46757900.6339,21.575,-6.61875,29.28125
113.0,46757900.6839,21.8375,-6.90625,29.35625
113.0,46757900.7339,21.8375,-6.90625,29.35625
113.0,46757900.7839,21.825,-6.66875,29.16875
113.0,46757900.8339,21.825,-6.66875,29.16875
113.0,46757900.8839,21.825,-6.6125,29.15625
113.0,46757900.9339,21.825,-6.6125,29.15625
113.0,46757900.9839,21.8875,-6.575,29.125
114.0,46757901.0339,21.93125,-6.6625,29.20625
114.0,46757901.0839,21.93125,-6.6625,29.20625
114.0,46757901.1339,21.89375,-6.7125,29.225
114.0,46757901.1839,21.89375,-6.7125,29.225
114.0,46757901.2339,21.8625,-6.475,29.21875
114.0,46757901.2839,21.8625,-6.475,29.21875
114.0,46757901.3339,21.775,-6.4625,29.0625
114.0,46757901.3839,21.775,-6.4625,29.0625
114.0,46757901.4339,21.7375,-6.475,29.125
114.0,46757901.4839,21.7375,-6.475,29.125
114.0,46757901.5339,21.75,-6.63125,29.25
114.0,46757901.5839,21.75,-6.63125,29.25
114.0,46757901.6339,21.64375,-6.6,29.26875
114.0,46757901.6839,21.64375,-6.6,29.26875
114.0,46757901.7339,21.65,-6.7375,29.375
114.0,46757901.7839,21.65,-6.7375,29.375
114.0,46757901.8339,21.49375,-6.4375,29.24375
114.0,46757901.8839,21.49375,-6.4375,29.24375
114.0,46757901.9339,21.5,-6.44375,29.23125
114.0,46757901.9839,21.5,-6.44375,29.23125
115.0,46757902.0339,21.51875,-6.54375,29.19375
115.0,46757902.0839,21.51875,-6.54375,29.19375
115.0,46757902.1339,21.73125,-6.83125,29.4125
115.0,46757902.1839,21.73125,-6.83125,29.4125
115.0,46757902.2339,21.6125,-6.6125,29.325
115.0,46757902.2839,21.75,-6.825,29.30625
115.0,46757902.3339,21.75,-6.825,29.30625
115.0,46757902.3839,21.7,-6.5125,29.16875
115.0,46757902.4339,21.7,-6.5125,29.16875
115.0,46757902.4839,21.8,-6.55,29.15625
115.0,46757902.5339,21.8,-6.55,29.15625
115.0,46757902.5839,21.79375,-6.55,29.13125
115.0,46757902.6339,21.79375,-6.55,29.13125
115.0,46757902.6839,21.8375,-6.6,29.15625
115.0,46757902.7339,21.8375,-6.6,29.15625
115.0,46757902.7839,21.725,-6.475,29.1875
115.0,46757902.8339,21.725,-6.475,29.1875
116.0,46757903.439600006,21.48125,-6.30625,29.275
116.0,46757903.4896,21.48125,-6.16875,29.275
116.0,46757903.5396,21.5625,-6.19375,29.2375
116.0,46757903.5896,21.5625,-6.19375,29.2375
116.0,46757903.6396,21.675,-6.2,29.21875
116.0,46757903.6896,21.675,-6.2,29.21875
116.0,46757903.7396,21.75,-6.25625,29.20625
116.0,46757903.7896,21.75,-6.25625,29.20625
116.0,46757903.8396,21.8,-6.25,29.14375
116.0,46757903.8896,21.8,-6.25,29.14375
116.0,46757903.9396,21.91875,-6.43125,29.31875
116.0,46757903.9896,21.91875,-6.43125,29.31875
117.0,46757904.0396,21.7625,-6.25,29.2375
117.0,46757904.0896,21.7625,-6.25,29.2375
117.0,46757904.1396,21.73125,-6.1875,29.2125
117.0,46757904.1896,21.73125,-6.1875,29.2125
117.0,46757904.2396,21.56875,-6.15,29.2625
117.0,46757904.2896,21.56875,-6.15,29.2625
117.0,46757904.8909,21.51875,-6.0625,29.325
117.0,46757904.9409,21.51875,-6.0625,29.325
117.0,46757904.9909,21.68125,-6.26875,29.36875
118.0,46757905.0409,21.68125,-6.26875,29.36875
118.0,46757905.0909,21.725,-6.15625,29.3
118.0,46757905.1409,21.725,-6.15625,29.3
118.0,46757905.1909,21.8625,-6.4,29.4375
118.0,46757905.2409,21.8625,-6.4,29.4375
118.0,46757905.2909,21.80625,-6.1625,29.24375
118.0,46757905.3409,21.80625,-6.1625,29.24375
118.0,46757905.3909,21.73125,-6.2125,29.19375
118.0,46757905.4409,21.73125,-6.2125,29.19375
118.0,46757905.4909,21.66875,-6.325,29.31875
118.0,46757905.5409,21.66875,-6.325,29.31875
118.0,46757905.5909,21.69375,-6.50625,29.35
118.0,46757905.6409,21.69375,-6.50625,29.35
118.0,46757905.6909,21.6,-6.43125,29.34375
118.0,46757905.7409,21.6,-6.43125,29.34375
118.0,46757905.7909,21.4875,-6.43125,29.375
118.0,46757905.8409,21.4875,-6.43125,29.375
118.0,46757905.8909,21.45625,-6.33125,29.31875
118.0,46757905.9409,21.45625,-6.33125,29.31875
118.0,46757905.9909,21.36875,-6.44375,29.36875
119.0,46757906.0409,21.2875,-6.5375,29.34375
119.0,46757906.0909,21.2875,-6.5375,29.34375
119.0,46757906.1409,21.29375,-6.71875,29.50625
119.0,46757906.1909,21.29375,-6.71875,29.50625
119.0,46757906.2409,21.375,-6.95,29.575
119.0,46757906.2909,21.375,-6.95,29.575
119.0,46757906.3409,21.225,-6.7125,29.325
119.0,46757906.3909,21.225,-6.7125,29.325
119.0,46757906.4409,21.28125,-7.0125,29.39375
119.0,46757906.4909,21.28125,-7.0125,29.39375
119.0,46757906.5409,21.3125,-7.14375,29.325
119.0,46757906.5909,21.3125,-7.14375,29.325
119.0,46757906.6409,21.54375,-7.50625,29.35625
119.0,46757906.6909,21.54375,-7.50625,29.35625
119.0,46757906.7409,21.44375,-7.4,29.25
119.0,46757906.7909,21.44375,-7.4,29.25
119.0,46757906.8409,21.54375,-7.44375,29.075
119.0,46757906.8909,21.54375,-7.44375,29.075
119.0,46757906.9409,21.5625,-7.5375,29.1
119.0,46757906.9909,21.5625,-7.5375,29.1
120.0,46757907.0409,21.59375,-7.55,29.075
120.0,46757907.0909,21.59375,-7.55,29.075
120.0,46757907.1409,21.675,-7.56875,28.9625
120.0,46757907.1909,21.675,-7.56875,28.9625
120.0,46757907.2409,21.5875,-7.59375,29.0875
120.0,46757907.2909,21.6,-7.5375,29.025
120.0,46757907.3409,21.6,-7.5375,29.025
120.0,46757907.3909,21.425,-7.25625,28.94375
120.0,46757907.4409,21.425,-7.25625,28.94375
120.0,46757907.4909,21.40625,-7.2625,29.01875
120.0,46757907.5409,21.40625,-7.2625,29.01875
120.0,46757907.5909,21.33125,-7.375,29.15625
120.0,46757907.6409,21.33125,-7.375,29.15625
120.0,46757907.6909,21.10625,-7.1125,29.15625
120.0,46757907.7409,21.10625,-7.1125,29.15625
120.0,46757907.7909,20.90625,-6.91875,29.225
120.0,46757907.8409,20.90625,-6.91875,29.225
120.0,46757907.8909,20.88125,-6.95625,29.38125
120.0,46757907.9409,20.88125,-6.95625,29.38125
120.0,46757907.9909,20.89375,-6.90625,29.45625
121.0,46757908.0409,20.89375,-6.90625,29.45625
121.0,46757908.0909,20.85,-6.70625,29.45
121.0,46757908.1409,20.85,-6.70625,29.45
121.0,46757908.1909,20.825,-6.65,29.45
121.0,46757908.2409,20.825,-6.65,29.45
121.0,46757908.2909,21.1375,-6.85,29.54375
121.0,46757908.3409,21.1375,-6.85,29.54375
121.0,46757908.3909,21.125,-6.49375,29.375
121.0,46757908.4409,21.125,-6.49375,29.375
121.0,46757908.4909,21.49375,-6.69375,29.50625
121.0,46757908.5409,21.59375,-6.475,29.30625
121.0,46757908.5909,21.59375,-6.475,29.30625
121.0,46757908.6409,21.83125,-6.7,29.38125
121.0,46757908.6909,21.83125,-6.7,29.38125
121.0,46757908.7409,21.98125,-6.45625,29.0875
121.0,46757908.7909,21.98125,-6.45625,29.0875
121.0,46757908.8409,22.05625,-6.3625,29.00625
121.0,46757908.8909,22.05625,-6.3625,29.00625
121.0,46757908.9409,22.18125,-6.36875,29.1
121.0,46757908.9909,22.18125,-6.36875,29.1
122.0,46757909.0409,22.1625,-6.3125,29.01875
122.0,46757909.0909,22.1625,-6.3125,29.01875
122.0,46757909.1409,22.175,-6.475,29.125
122.0,46757909.1909,22.175,-6.475,29.125
122.0,46757909.2409,22.00625,-6.41875,29.025
122.0,46757909.2909,22.00625,-6.41875,29.025
122.0,46757909.3409,21.8,-6.3875,29.01875
122.0,46757909.3909,21.8,-6.3875,29.01875
122.0,46757909.4409,21.65,-6.5,29.2
122.0,46757909.4909,21.65,-6.5,29.2
122.0,46757909.5409,21.4125,-6.53125,29.21875
122.0,46757909.5909,21.4125,-6.53125,29.21875
122.0,46757909.6409,21.16875,-6.7,29.44375
122.0,46757909.6909,21.16875,-6.7,29.44375
122.0,46757909.7409,20.85625,-6.53125,29.6
122.0,46757909.7909,20.55625,-6.54375,29.61875
122.0,46757909.8409,20.55625,-6.54375,29.61875
122.0,46757909.8909,20.3625,-6.49375,29.60625
122.0,46757909.9409,20.3625,-6.49375,29.60625
122.0,46757909.9909,20.35625,-6.5875,29.68125
123.0,46757910.0409,20.35625,-6.5875,29.68125
123.0,46757910.0909,20.6625,-6.9125,29.80625
123.0,46757910.1409,20.6625,-6.9125,29.80625
123.0,46757910.1909,20.7125,-6.78125,29.66875
123.0,46757910.2409,20.7125,-6.78125,29.66875
123.0,46757910.2909,21.05,-6.90625,29.5875
123.0,46757910.3409,21.05,-6.90625,29.5875
123.0,46757910.3909,21.25,-6.80625,29.43125
123.0,46757910.4409,21.25,-6.80625,29.43125
123.0,46757910.4909,21.46875,-6.99375,29.3625
123.0,46757910.5409,21.46875,-6.99375,29.3625
123.0,46757910.5909,21.73125,-7.06875,29.125
123.0,46757910.6409,21.73125,-7.06875,29.125
123.0,46757910.6909,21.90625,-7.1375,29.0625
123.0,46757910.7409,21.90625,-7.1375,29.0625
123.0,46757910.7909,22.01875,-7.2375,28.96875
123.0,46757910.8409,22.01875,-7.2375,28.96875
123.0,46757910.8909,22.01875,-7.225,28.95625
123.0,46757910.9409,22.01875,-7.225,28.95625
123.0,46757910.9909,21.95,-7.2125,28.9
124.0,46757911.0409,21.8625,-7.20625,28.9
124.0,46757911.0909,21.8625,-7.20625,28.9
124.0,46757911.1409,21.8,-7.4625,29.0875
124.0,46757911.1909,21.8,-7.4625,29.0875
124.0,46757911.2409,21.50625,-7.2625,28.925
124.0,46757911.2909,21.50625,-7.2625,28.925
124.0,46757911.3409,21.2625,-7.23125,28.88125
124.0,46757911.3909,21.2625,-7.23125,28.88125
124.0,46757911.4409,21.2,-7.35625,29.0375
124.0,46757911.4909,21.2,-7.35625,29.0375
124.0,46757911.5409,21.125,-7.34375,29.13125
124.0,46757911.5909,21.125,-7.34375,29.13125
124.0,46757911.6409,21.00625,-7.425,29.15625
124.0,46757911.6909,21.00625,-7.425,29.15625
124.0,46757911.7409,20.925,-7.35625,29.19375
124.0,46757911.7909,20.925,-7.35625,29.19375
124.0,46757911.8409,20.9625,-7.26875,29.1625
124.0,46757911.8909,20.9625,-7.26875,29.1625
124.0,46757911.9409,20.95625,-7.3625,29.34375
124.0,46757911.9909,20.95625,-7.3625,29.34375
125.0,46757912.0409,20.9625,-7.3125,29.30625
125.0,46757912.0909,20.9625,-7.3125,29.30625
125.0,46757912.1409,20.9,-7.01875,29.30625
125.0,46757912.1909,20.9,-7.01875,29.30625
125.0,46757912.2409,20.93125,-6.86875,29.33125
125.0,46757912.2909,20.98125,-6.70625,29.31875
125.0,46757912.3409,20.98125,-6.70625,29.31875
125.0,46757912.3909,21.1375,-6.9125,29.48125
125.0,46757912.4409,21.1375,-6.9125,29.48125
125.0,46757912.4909,21.2,-6.56875,29.375
125.0,46757912.5409,21.2,-6.56875,29.375
125.0,46757912.5909,21.3875,-6.69375,29.48125
125.0,46757912.6409,21.3875,-6.69375,29.48125
125.0,46757912.6909,21.43125,-6.34375,29.36875
125.0,46757912.7409,21.43125,-6.34375,29.36875
125.0,46757912.7909,21.4375,-6.21875,29.3125
125.0,46757912.8409,21.4375,-6.21875,29.3125
125.0,46757912.8909,21.5375,-6.19375,29.3125
125.0,46757912.9409,21.5375,-6.19375,29.3125
125.0,46757912.9909,21.74375,-6.3125,29.43125
126.0,46757913.0409,21.74375,-6.3125,29.43125
126.0,46757913.0909,21.6875,-6.20625,29.3
126.0,46757913.1409,21.6875,-6.20625,29.3
126.0,46757913.1909,21.85,-6.56875,29.48125
126.0,46757913.2409,21.85,-6.56875,29.48125
126.0,46757913.2909,21.65625,-6.11875,29.16875
126.0,46757913.3409,21.65625,-6.11875,29.16875
126.0,46757913.3909,21.675,-6.19375,29.175
126.0,46757913.4409,21.675,-6.19375,29.175
126.0,46757913.4909,21.65625,-6.34375,29.18125
126.0,46757913.5409,21.64375,-6.56875,29.30625
126.0,46757913.5909,21.64375,-6.56875,29.30625
126.0,46757913.6409,21.53125,-6.575,29.2875
126.0,46757913.6909,21.53125,-6.575,29.2875
126.0,46757913.7409,21.35625,-6.69375,29.33125
126.0,46757913.7909,21.35625,-6.69375,29.33125
126.0,46757913.8409,21.1375,-6.85,29.41875
126.0,46757913.8909,21.1375,-6.85,29.41875
