interval,timestamp,mg2.x,mg2.y,mg2.z
559.0,46758350.8888,19.7875,-22.3875,56.3625
559.0,46758350.9388,19.975,-22.41875,56.25625
559.0,46758350.9888,19.975,-22.41875,56.25625
560.0,46758351.0388,19.88125,-22.66875,56.1875
560.0,46758351.0888,19.88125,-22.66875,56.1875
560.0,46758351.1388,19.8,-22.975,56.2
560.0,46758351.1888,19.8,-22.975,56.2
560.0,46758351.2388,19.83125,-23.2125,56.025
560.0,46758351.80980001,19.74375,-23.4125,55.76875
560.0,46758351.8598,19.74375,-23.4125,55.76875
560.0,46758351.9098,19.66875,-23.2875,55.5875
560.0,46758351.9598,19.66875,-23.2875,55.5875
561.0,46758352.0098,19.59375,-23.19375,55.68125
561.0,46758352.0598,19.59375,-23.19375,55.68125
561.0,46758352.1098,19.54375,-22.9625,55.7375
561.0,46758352.1598,19.54375,-22.9625,55.7375
561.0,46758352.2098,19.4375,-22.7375,55.7875
561.0,46758352.2598,19.4375,-22.7375,55.7875
561.0,46758352.3098,19.31875,-22.5125,55.95
561.0,46758352.3598,19.31875,-22.5125,55.95
561.0,46758352.4098,19.25,-22.30625,56.10625
561.0,46758352.4598,19.25,-22.30625,56.10625
561.0,46758352.5098,19.13125,-22.16875,56.1125
561.0,46758352.5598,19.13125,-22.16875,56.1125
561.0,46758352.6098,19.13125,-21.80625,56.2
561.0,46758352.6598,19.13125,-21.80625,56.2
561.0,46758352.7098,18.9375,-21.8125,56.3125
561.0,46758352.7598,18.9375,-21.8125,56.3125
561.0,46758352.8098,19.0375,-21.30625,56.41875
561.0,46758352.8598,19.0375,-21.30625,56.41875
561.0,46758352.9098,18.94375,-21.175,56.6375
561.0,46758352.9598,18.90625,-20.9875,56.65
562.0,46758353.0098,18.90625,-20.9875,56.65
562.0,46758353.0598,18.70625,-21.1375,56.775
562.0,46758353.1098,18.70625,-21.1375,56.775
562.0,46758353.1598,18.75625,-20.89375,56.89375
562.0,46758353.2098,18.75625,-20.89375,56.89375
562.0,46758353.2598,18.91875,-20.63125,56.83125
562.0,46758353.3098,18.91875,-20.63125,56.83125
562.0,46758353.3598,18.975,-20.60625,56.94375
562.0,46758353.4098,18.975,-20.60625,56.94375
562.0,46758353.4598,19.05,-20.575,56.975
562.0,46758353.5098,19.05,-20.575,56.975
